CustomerID,BikeBuyer,YearlyIncome,Age,MaritalStatus,Education,Gender,NumberCarsOwned,TotalChildren
16837,0,33937,40,M,Partial College,F,0,2
22483,0,35953,40,S,Partial High School,M,1,0
18383,0,106679,42,S,Partial College,F,1,0
15321,1,87014,58,M,Bachelors,M,0,2
29099,1,52618,52,M,Partial College,M,0,2
24359,1,133121,47,S,Bachelors,M,3,0
18214,1,84384,33,M,High School,M,1,1
25455,0,30164,39,M,Partial High School,M,1,2
13333,1,79709,65,M,Bachelors,F,1,2
13352,0,135853,61,S,Bachelors,M,2,1
15795,0,129845,40,M,Bachelors,F,2,0
24467,1,107908,45,S,Partial College,F,3,0
23656,0,55857,33,S,Bachelors,F,1,0
24075,1,52625,40,M,Partial High School,F,1,1
26836,1,83106,40,S,High School,M,1,0
21560,0,32893,32,M,Partial High School,M,1,0
21810,0,60303,53,M,Partial College,M,1,2
12541,1,59964,43,M,Graduate Degree,M,1,2
28310,1,59028,38,M,Bachelors,M,1,2
17458,0,59081,51,S,High School,M,1,0
13785,1,79268,39,S,Bachelors,M,3,0
24340,0,81391,43,S,High School,F,2,0
12397,1,78639,35,S,Partial College,M,0,0
17737,1,80873,62,M,Partial College,F,1,3
12869,0,27549,29,M,High School,F,1,0
25376,1,85492,33,M,Graduate Degree,F,1,2
14016,0,31729,54,M,High School,M,0,2
18429,0,80088,52,S,Graduate Degree,F,1,0
21374,1,59268,56,M,Partial High School,F,1,1
11072,0,81630,50,S,High School,F,1,0
14026,0,52534,31,S,High School,F,1,0
25388,0,127823,36,S,Bachelors,M,2,0
29145,1,30936,43,M,Partial College,F,0,2
20809,0,53730,51,M,Partial College,M,1,2
20357,1,87146,70,M,Graduate Degree,F,3,2
11946,0,60329,54,S,High School,F,1,0
24238,1,61351,27,M,Partial College,M,1,0
25094,0,86024,38,S,Partial College,M,0,0
28383,0,57800,39,S,High School,F,1,0
17529,1,55743,48,M,Partial College,F,1,2
25982,0,102368,42,S,Bachelors,F,1,0
22087,0,31908,44,M,High School,F,1,2
28610,1,36315,49,M,High School,F,1,2
22628,1,86211,37,M,Partial College,M,3,2
23193,1,53759,40,M,Bachelors,F,2,2
17069,0,57634,36,S,Bachelors,F,1,0
27044,0,30750,47,S,High School,F,1,0
18643,0,131484,74,M,Graduate Degree,M,2,3
21114,0,53599,28,M,Partial College,F,1,0
22181,1,54220,51,S,Partial College,M,1,0
11197,1,85380,59,M,Bachelors,F,2,2
22459,1,87287,37,M,Partial College,M,3,1
15914,0,28633,53,S,Partial College,M,1,0
11353,0,108959,64,S,Bachelors,F,1,1
27579,1,107189,47,M,Graduate Degree,M,0,1
19858,0,84801,59,M,Bachelors,F,2,2
14591,1,112258,39,S,Graduate Degree,M,3,0
26980,0,35560,33,M,Partial High School,M,0,1
20314,0,55506,58,M,High School,M,1,2
13854,1,110657,32,M,Graduate Degree,M,0,0
28124,1,86253,30,M,High School,F,3,0
27404,1,55402,59,M,High School,F,2,2
28756,0,57793,35,S,Partial College,F,1,0
23136,0,137242,48,S,Bachelors,F,1,0
28137,1,106759,47,S,Bachelors,F,3,0
11018,0,111928,61,S,Partial College,M,2,1
17811,0,27899,38,M,Bachelors,F,1,2
14847,0,30671,31,S,Partial High School,F,1,0
27773,1,80283,38,S,High School,M,3,0
12861,1,77740,43,M,Bachelors,F,0,1
26758,0,29636,46,S,Bachelors,M,0,0
14324,0,59022,48,S,Partial College,F,0,0
14372,1,79356,33,M,Graduate Degree,F,2,1
22685,1,111420,26,S,Partial College,F,0,0
14066,0,82091,42,S,Partial College,F,1,0
25214,1,105882,42,S,Bachelors,M,3,0
18064,1,34340,60,M,High School,F,1,2
22406,1,54313,28,M,High School,M,1,0
20397,1,128920,64,M,Bachelors,M,0,2
29030,0,28452,53,M,Partial High School,M,1,2
29007,0,52292,55,S,Partial College,M,0,0
26094,1,51932,50,M,High School,F,2,2
27194,1,61019,74,M,Graduate Degree,M,1,2
26786,0,56242,27,S,Partial High School,M,0,0
25070,1,77561,41,M,Bachelors,F,1,2
22329,0,54501,31,M,Graduate Degree,F,1,0
26834,1,78255,39,M,Bachelors,F,3,2
21497,0,57671,54,M,Partial College,M,1,2
18149,1,85949,60,M,Bachelors,F,3,2
17926,1,106369,28,M,Bachelors,F,1,0
16451,0,112075,28,S,Partial College,M,1,0
27354,0,31383,31,S,Partial High School,F,1,0
11449,0,83270,30,M,Bachelors,M,2,0
17042,1,53401,47,M,Bachelors,M,2,1
27926,1,85791,49,S,High School,M,2,0
18218,1,59089,35,M,High School,M,2,1
20268,1,57455,45,M,Partial College,M,1,2
29349,0,104360,40,S,Bachelors,F,0,0
17234,1,34604,31,S,Bachelors,F,0,0
15640,1,84929,25,S,Partial College,M,2,0
17497,0,50944,25,S,Partial High School,F,0,0
22000,1,81068,47,M,Bachelors,F,1,2
24706,0,36358,33,S,High School,F,0,0
23143,1,30183,33,M,Bachelors,F,0,1
15537,0,78230,42,M,Graduate Degree,F,1,1
13346,0,110044,62,S,Bachelors,M,2,1
20165,1,86490,62,M,Bachelors,F,1,3
11611,0,33403,31,M,Partial High School,M,0,0
13564,0,76604,53,M,Partial College,F,2,2
22453,1,105164,83,M,Bachelors,M,3,2
25295,0,62028,36,M,Partial High School,M,1,2
26357,0,29627,37,S,Partial High School,M,0,0
25389,0,28287,36,M,Bachelors,F,0,1
15516,1,136338,36,M,Graduate Degree,M,2,2
13478,0,54753,51,S,High School,F,1,0
22193,0,87156,50,S,High School,F,2,0
24368,0,129431,36,S,Graduate Degree,F,2,0
25985,1,60463,42,M,Graduate Degree,M,1,2
27543,1,132678,43,M,Bachelors,F,2,2
26364,1,35233,77,S,High School,F,0,1
20146,1,53050,65,M,Partial College,F,1,2
16981,1,57213,36,M,Graduate Degree,M,1,2
17961,0,29406,36,S,Partial College,F,1,0
22682,1,82000,41,S,Partial College,M,1,0
24049,1,82830,37,S,Partial College,M,1,0
27064,0,34758,32,M,Graduate Degree,F,1,0
21568,1,57615,33,M,High School,F,1,1
15452,1,77002,47,M,Bachelors,F,3,2
14438,1,57472,40,S,Bachelors,F,2,0
18544,0,87412,60,M,High School,F,2,2
22725,1,131941,62,M,Graduate Degree,M,2,2
13205,0,82059,61,M,Bachelors,M,2,2
16648,1,103314,63,M,Bachelors,F,0,3
20392,1,61153,65,M,Bachelors,F,1,2
24890,0,81883,29,S,Bachelors,F,1,0
19820,1,80235,49,M,High School,F,3,2
26599,1,58654,41,M,Bachelors,F,1,2
24799,0,112920,36,S,Bachelors,M,2,0
26023,1,77769,37,M,Bachelors,F,3,2
12584,0,36435,29,S,High School,F,1,0
26795,1,107052,65,M,Bachelors,M,2,2
24972,0,113350,57,S,Bachelors,M,2,0
14384,0,55391,60,M,Bachelors,F,0,2
13329,1,53709,66,M,Bachelors,M,2,2
21131,0,33092,32,S,Partial High School,M,0,0
13733,0,55056,49,M,Partial College,F,1,1
23573,1,85187,63,M,Bachelors,M,2,2
23072,1,107678,65,M,Bachelors,F,3,3
26256,1,51435,50,S,Partial High School,M,0,0
16632,1,53384,34,S,High School,M,2,0
26864,0,30834,26,S,Partial College,F,1,0
27369,1,80619,35,M,High School,F,0,1
19403,0,29462,38,S,Graduate Degree,F,0,0
25475,1,59911,41,M,Partial High School,F,2,2
20896,0,87201,39,M,Bachelors,M,1,1
21974,1,60631,41,S,Bachelors,F,0,0
11256,1,131675,72,M,Graduate Degree,F,3,2
26452,1,108421,68,S,Graduate Degree,M,3,1
15638,1,111407,64,M,Bachelors,F,2,2
18693,0,29185,36,S,Graduate Degree,F,0,0
21113,0,58501,28,S,Partial College,F,1,0
14709,0,55334,34,S,High School,M,1,0
26882,1,55487,29,S,High School,F,2,0
17889,1,85118,47,M,Bachelors,M,3,1
15444,1,109178,43,M,Graduate Degree,M,3,2
14260,1,105521,51,S,Partial College,M,1,0
11507,1,81730,39,S,Graduate Degree,F,3,0
11625,0,55402,32,M,Graduate Degree,M,1,0
19018,1,87277,54,M,Partial College,F,3,2
26261,1,51206,49,S,Partial High School,F,2,0
17957,0,53672,35,S,Bachelors,F,1,0
12288,0,81826,37,M,High School,F,1,1
11694,1,105549,41,M,Bachelors,M,2,2
16179,1,130463,37,S,Bachelors,F,2,0
15913,1,55721,53,M,High School,M,2,2
21105,1,109151,42,M,Bachelors,M,2,0
27860,1,109498,25,M,Partial College,M,2,0
28072,1,54441,37,M,Bachelors,F,0,2
19158,0,30334,41,S,Bachelors,F,1,0
18498,1,30652,32,S,Bachelors,M,1,0
17713,1,81995,49,S,Partial College,M,2,0
16475,0,35364,31,S,Partial High School,M,1,0
26922,1,52060,27,M,High School,M,2,0
20045,0,59407,32,M,Bachelors,M,1,0
12875,0,135156,46,S,Graduate Degree,F,2,0
17634,0,51478,33,S,Partial High School,F,0,0
17024,1,103971,45,M,Partial College,F,2,1
19497,1,58455,26,S,Partial College,M,1,0
18623,0,30566,33,M,Partial High School,F,1,1
11185,1,108686,61,S,Bachelors,F,3,1
28234,1,110255,40,M,Partial College,M,2,2
19471,1,86882,42,S,High School,M,0,0
11529,0,33671,48,M,Partial College,M,0,1
12246,0,78545,26,M,High School,M,1,0
19204,1,81140,52,S,High School,F,3,0
16644,1,103962,63,M,Graduate Degree,M,2,2
11512,0,29717,51,S,Partial High School,F,1,0
20574,1,78363,51,M,Partial College,M,2,2
27654,1,84845,70,M,Graduate Degree,F,3,3
22234,0,28613,33,M,Graduate Degree,F,0,1
28648,0,33556,33,M,Graduate Degree,M,1,1
18631,0,26661,34,S,Partial High School,F,1,0
27804,1,58874,43,S,Partial College,M,2,0
15313,0,61335,59,M,Bachelors,M,2,2
22905,1,56138,36,M,Graduate Degree,M,1,2
15773,0,31407,48,M,Partial High School,M,1,2
20359,0,138120,70,M,Graduate Degree,F,3,2
11458,0,61577,32,M,High School,F,1,0
23518,0,52412,56,S,High School,F,1,0
28539,0,55831,32,S,Partial High School,F,1,0
22667,1,135532,39,S,Bachelors,M,2,0
12639,0,57102,52,S,Partial College,M,1,0
23391,0,129260,38,S,Graduate Degree,F,0,0
17550,0,62247,63,S,Graduate Degree,M,2,1
26861,0,34426,42,S,Partial College,M,1,0
21632,1,78694,40,M,Bachelors,F,1,1
22251,1,129339,34,M,Graduate Degree,F,2,2
23042,1,80913,50,S,High School,F,3,0
25917,0,30128,27,M,Partial College,M,0,0
22885,1,84293,38,S,Graduate Degree,M,2,0
12094,1,111849,57,M,Bachelors,F,1,2
28503,0,27600,46,S,Graduate Degree,M,1,0
24422,1,54544,70,M,Graduate Degree,M,0,2
14375,1,106451,35,M,Bachelors,F,3,0
27740,0,52711,26,M,High School,F,0,0
18615,0,135184,42,S,Bachelors,M,2,0
25997,1,60044,44,M,Partial College,F,1,2
28231,0,29805,49,S,Partial High School,M,0,0
25819,0,54202,32,M,Bachelors,M,1,0
13434,1,33700,70,S,Graduate Degree,F,0,1
19852,1,110022,60,S,Bachelors,M,3,1
16957,1,135735,36,M,Graduate Degree,M,2,2
23076,1,34819,64,M,Graduate Degree,M,0,2
20003,0,82362,35,S,Graduate Degree,M,3,0
14903,1,60628,49,M,Partial College,F,0,2
21536,0,32317,54,M,High School,M,0,2
28014,0,28103,61,S,Partial High School,F,1,1
23000,0,53211,38,M,Graduate Degree,F,1,2
23735,1,35585,54,M,Partial College,F,0,2
16700,1,112907,42,S,Bachelors,M,3,0
20208,1,78709,47,M,Bachelors,M,1,2
19032,1,55231,48,S,High School,F,2,0
24515,0,61135,29,S,Partial College,M,1,0
12073,0,31510,61,M,Bachelors,M,1,2
15799,1,104782,46,M,Bachelors,F,1,1
29190,0,111537,36,S,Graduate Degree,F,1,0
17164,0,31354,55,M,Partial College,M,1,2
22572,1,82182,25,M,Partial College,F,3,0
23673,0,136467,66,M,Graduate Degree,F,1,2
24714,0,57668,34,S,Partial High School,F,1,0
15859,1,83796,46,S,Graduate Degree,F,3,0
29227,0,106472,71,S,Graduate Degree,M,3,1
27893,0,78805,46,S,High School,M,1,0
14163,1,137591,36,M,Graduate Degree,F,3,2
18108,1,53184,54,M,Partial College,M,0,1
26401,1,56395,51,M,High School,F,0,2
14297,1,86438,48,M,Partial College,F,2,2
15187,0,132982,32,S,Bachelors,M,2,0
13866,1,135809,33,M,Graduate Degree,F,2,0
22834,1,54316,58,M,Partial High School,M,0,2
18291,0,129984,41,S,Bachelors,F,3,0
13323,0,106636,52,M,Graduate Degree,M,2,2
14017,1,54044,24,S,Partial College,F,2,0
23339,1,54634,32,S,Partial College,F,0,0
20434,1,33514,30,S,Partial College,M,0,0
15097,0,27009,60,M,Bachelors,F,0,2
12204,1,60002,67,M,Graduate Degree,M,0,2
19738,1,133496,65,M,Graduate Degree,M,3,2
11224,0,27709,54,S,High School,F,0,0
23932,1,55748,42,M,Partial College,F,1,1
11447,0,107430,31,M,Bachelors,F,2,0
20474,0,108612,40,M,Bachelors,M,1,2
22069,1,108418,41,S,Partial College,F,3,0
27562,1,106585,46,M,Bachelors,F,1,2
15520,1,106610,40,S,Bachelors,F,2,0
18749,0,32583,29,M,High School,F,1,0
27534,1,80168,41,S,Bachelors,F,0,0
19699,0,53952,44,M,High School,F,0,1
13973,0,136878,41,S,Bachelors,F,1,0
11981,0,26325,48,S,High School,F,1,0
14606,0,86909,40,S,Bachelors,F,1,0
19277,0,28039,45,M,High School,M,0,2
11366,0,36202,26,M,Bachelors,F,1,0
11030,1,60267,58,M,Partial High School,F,1,2
28621,1,106524,47,M,Partial College,F,2,2
15681,1,84656,51,M,Partial College,F,2,2
12517,0,81768,28,S,Partial College,F,0,0
17100,1,34440,33,S,High School,M,1,0
26701,1,59168,43,M,Partial College,F,1,1
23697,0,57921,60,M,Partial High School,M,1,2
22355,1,77676,48,M,High School,M,2,1
14427,0,57532,49,M,Partial College,M,0,2
25914,1,104167,27,M,Partial College,M,3,0
12885,1,36959,34,M,Graduate Degree,M,0,1
14255,1,61099,62,S,Bachelors,M,1,1
25864,1,83947,59,M,High School,F,0,2
25483,1,110247,71,S,Partial College,M,1,1
15722,0,112185,30,M,Bachelors,F,2,0
14449,1,59554,41,S,Partial College,M,0,0
17797,0,53791,40,S,High School,F,1,0
24969,1,58877,57,M,Partial College,F,2,2
28440,0,52537,30,S,Partial High School,F,1,0
24365,0,77814,37,S,Bachelors,F,1,0
13142,0,60198,30,M,High School,M,0,0
26698,1,80274,42,M,Partial College,F,3,1
14495,1,55156,53,M,Partial College,M,2,2
11533,1,54228,48,M,Partial College,F,0,2
17585,1,81934,37,S,Bachelors,M,3,0
18790,0,26202,26,M,High School,F,1,0
13812,0,51440,42,S,Partial College,F,1,0
20451,0,61137,48,S,High School,F,1,0
27914,0,77102,31,S,Partial College,F,1,0
20484,1,130826,63,S,Bachelors,F,0,1
22328,1,136731,31,S,Graduate Degree,F,3,0
13093,0,58759,48,S,Partial High School,F,1,0
26670,1,128668,38,M,Bachelors,M,1,1
23539,0,55515,42,S,Bachelors,M,1,0
24317,0,106602,39,S,Graduate Degree,M,3,0
16214,1,78779,39,M,Graduate Degree,M,1,1
22395,1,109510,67,S,Bachelors,M,3,1
14370,1,56461,33,M,Graduate Degree,F,0,2
23094,0,30509,55,M,Partial High School,F,1,2
12966,1,54325,44,M,High School,M,2,2
16356,0,103545,29,M,Partial College,F,1,0
16831,1,57983,50,M,Partial College,M,1,1
27816,0,62267,26,S,High School,M,2,0
23102,1,81749,53,M,High School,F,2,1
21772,0,85178,59,M,Bachelors,F,1,2
20627,1,77694,35,M,High School,F,1,1
28313,1,77497,43,S,Bachelors,M,2,0
20203,1,54906,46,M,Graduate Degree,M,1,2
23851,0,60704,34,S,Graduate Degree,F,1,0
22400,1,113092,25,M,Partial College,M,0,0
28273,1,60659,50,M,High School,F,1,2
23769,0,56238,34,S,Partial High School,F,1,0
28706,0,27851,53,S,Partial College,M,1,0
21055,1,54797,37,M,Graduate Degree,F,1,1
14878,0,134622,39,M,Graduate Degree,M,2,0
13550,0,59587,36,S,Partial College,M,1,0
19168,1,79035,42,S,Bachelors,M,1,0
29436,0,29023,44,S,Bachelors,F,0,0
18564,1,80649,38,S,Bachelors,M,0,0
19678,1,110280,34,M,Graduate Degree,M,2,0
27104,1,35269,35,M,Graduate Degree,M,0,1
25150,1,85227,47,S,Bachelors,M,2,0
21899,1,53367,34,M,Partial High School,F,0,1
19247,0,134610,37,M,Graduate Degree,F,1,1
26391,0,84039,61,S,High School,F,2,1
16912,1,105071,65,M,Bachelors,M,0,2
18880,1,110879,64,M,Graduate Degree,M,3,3
26959,1,82725,36,M,Graduate Degree,F,2,2
19551,1,108146,47,M,Graduate Degree,M,2,2
23878,0,109719,39,S,Graduate Degree,F,3,0
16561,0,79292,34,M,Bachelors,M,1,1
25046,1,33739,32,M,Partial College,M,0,0
17565,1,138003,34,M,Bachelors,F,2,0
12878,0,57773,33,M,High School,M,2,1
26608,0,27038,42,S,Graduate Degree,M,0,0
12539,1,128094,70,S,Graduate Degree,M,2,1
18042,0,52880,32,S,Partial High School,M,1,0
23659,0,81100,33,S,High School,M,0,0
13543,1,108378,47,S,Bachelors,M,2,0
22461,1,57084,37,S,Partial College,M,0,0
17331,1,54430,43,M,Partial College,M,1,2
23912,1,83591,40,S,High School,M,2,0
18559,1,81482,33,M,Graduate Degree,M,3,2
13780,0,34874,39,M,High School,F,0,1
26627,1,83080,38,M,Graduate Degree,M,1,1
21067,1,54081,40,S,Partial High School,M,1,0
13155,1,131213,66,M,Graduate Degree,M,2,2
14705,0,56211,33,S,Partial College,F,2,0
25141,0,27467,32,S,Partial High School,M,1,0
19988,0,107170,34,M,Graduate Degree,M,1,1
23961,0,30183,30,S,Partial College,F,1,0
15912,0,51373,53,S,High School,F,2,0
20032,1,135181,41,S,Bachelors,M,2,0
14965,1,113242,41,M,Partial College,M,3,2
12110,1,76719,55,M,Partial College,F,2,2
24031,1,86777,35,M,Partial College,F,2,2
19520,0,32172,32,M,Partial High School,F,0,0
22319,0,35940,34,S,High School,M,0,0
26415,0,35178,57,M,Partial High School,F,1,2
20100,1,60475,49,S,High School,M,1,0
23134,1,53396,48,M,High School,F,0,2
20103,1,112449,48,M,Partial College,M,0,2
20957,0,52708,30,S,Partial College,M,1,0
24400,0,85940,41,M,Partial College,F,0,1
18205,1,59109,33,M,Bachelors,F,1,2
29200,1,79773,48,M,High School,M,1,2
28899,1,61963,51,M,High School,M,1,2
12933,1,135110,36,M,Graduate Degree,M,1,2
11400,0,56868,36,S,Graduate Degree,M,1,0
19663,1,30886,37,M,Partial College,M,1,2
28303,1,87228,40,S,Bachelors,M,2,0
27531,0,26596,41,S,Bachelors,F,1,0
21025,1,62152,35,S,High School,M,2,0
17026,0,52460,38,S,Partial College,M,1,0
11890,1,105808,47,M,Graduate Degree,F,3,0
28735,0,32844,32,S,High School,F,1,0
22932,0,86882,43,S,Partial College,M,1,0
19424,1,79843,36,S,High School,M,2,0
12764,0,80559,52,M,Partial College,F,0,2
29175,1,77058,47,M,Graduate Degree,M,2,2
13552,1,62244,36,S,Bachelors,M,0,0
21596,1,31584,34,M,Graduate Degree,M,1,1
11245,1,53586,49,M,High School,M,1,2
29077,1,108879,27,S,Partial College,M,0,0
21456,1,54186,60,M,High School,M,1,2
11682,0,54460,36,M,Graduate Degree,F,1,1
11510,1,133666,52,M,Bachelors,M,1,2
18234,1,55664,47,M,Bachelors,F,0,2
17493,0,27346,55,M,Partial High School,F,0,2
24590,0,56168,31,M,Bachelors,F,2,0
16063,1,78235,35,M,Bachelors,M,2,2
17539,1,33442,41,M,Bachelors,F,0,2
15168,1,54975,60,M,Bachelors,M,1,2
29096,1,84799,52,M,Partial College,F,3,2
23082,0,27089,27,M,Partial College,M,1,0
19137,0,52321,39,S,Graduate Degree,M,2,0
14490,1,55926,52,M,Graduate Degree,M,0,2
21987,0,78106,39,S,Bachelors,M,2,0
19685,1,56539,41,M,Bachelors,F,1,2
18284,1,52905,39,S,Bachelors,M,2,0
15922,0,35679,48,M,High School,M,1,2
20597,1,54316,58,M,Partial High School,F,2,2
13245,1,58576,54,M,Partial College,M,1,2
15358,1,54270,73,S,Graduate Degree,F,0,1
26531,1,61322,36,M,Graduate Degree,M,0,2
23733,1,57830,54,M,High School,F,1,2
24964,1,52415,58,M,High School,F,1,2
15002,0,29873,32,S,Partial High School,F,0,0
15787,0,33890,44,S,Partial College,F,0,0
28589,0,32082,49,S,Partial High School,M,0,0
15318,1,61257,58,M,Bachelors,F,2,2
11970,0,102726,32,S,Bachelors,F,1,0
13696,1,76405,34,S,Partial College,F,0,0
28825,1,82336,33,M,Graduate Degree,M,0,1
18613,0,29866,37,S,Bachelors,M,1,0
28543,1,35523,31,S,Partial College,M,0,0
14772,0,107959,37,M,Bachelors,F,1,1
28315,0,103800,43,S,Bachelors,F,1,0
18529,1,85818,44,S,High School,M,2,0
23681,1,85873,64,S,Bachelors,M,3,1
23906,1,107354,38,S,Bachelors,M,3,0
25859,1,56099,60,S,Partial High School,F,0,1
21096,0,51729,42,S,Partial College,M,1,0
24287,1,61171,30,M,High School,M,2,0
13428,1,62003,40,M,Bachelors,M,1,2
13863,1,129601,33,M,Graduate Degree,M,2,0
15937,0,57553,40,M,Partial College,F,0,2
20353,0,30204,51,S,Partial High School,F,1,0
13776,1,80614,79,M,Bachelors,M,3,2
28289,1,80352,45,S,Partial College,M,2,0
17782,1,130425,37,M,Graduate Degree,F,2,0
24636,1,130572,65,M,Graduate Degree,F,3,2
15507,1,56013,39,M,Graduate Degree,F,2,2
28235,1,82089,40,S,Bachelors,M,2,0
14865,1,60287,35,S,Partial College,M,0,0
17717,1,81030,50,S,Partial College,M,0,0
27574,1,56345,47,M,Partial College,F,0,1
16482,1,79945,55,M,Partial College,F,3,2
20925,1,80444,26,S,High School,F,2,0
23194,0,111642,40,M,Bachelors,F,3,2
23730,0,86467,54,M,High School,F,1,1
12840,1,102666,71,M,Graduate Degree,F,0,2
16243,0,127613,47,S,Graduate Degree,F,1,0
18980,1,55730,61,M,High School,F,0,2
17836,0,78704,28,S,High School,F,1,0
15610,1,109725,25,S,Partial College,F,0,0
21620,0,131993,36,M,Graduate Degree,F,1,1
25533,0,77406,44,S,Bachelors,F,1,0
11913,1,61615,40,M,Bachelors,F,1,2
11860,0,60762,43,M,Partial College,F,2,1
28398,1,82459,42,S,Partial College,M,0,0
26614,1,86228,44,S,High School,M,1,0
28496,1,35967,45,S,High School,M,0,0
25236,1,82213,43,S,Bachelors,M,3,0
29269,1,36117,45,M,High School,F,1,2
16613,1,77202,31,M,Bachelors,F,0,0
13770,1,105730,37,M,Graduate Degree,M,2,0
25210,1,83813,40,M,Bachelors,F,2,2
17954,0,81503,35,S,Partial College,F,0,0
16049,1,105376,48,M,Partial College,F,2,2
21022,1,106039,47,M,Bachelors,F,3,2
27200,1,130978,39,S,Graduate Degree,F,2,0
17027,1,81232,38,S,Partial College,F,0,0
29278,1,134412,52,S,Graduate Degree,F,2,0
26479,0,33964,58,S,High School,F,1,1
21595,1,83123,34,M,Graduate Degree,M,3,1
22170,1,60687,55,M,Partial College,F,2,2
26847,1,58669,41,S,High School,M,2,0
29294,1,52394,44,S,Partial College,F,2,0
24891,1,105292,29,S,Bachelors,F,0,0
28550,0,31614,32,S,Partial High School,M,0,0
14079,0,78002,29,S,High School,F,1,0
24106,1,30345,41,S,Partial College,M,0,0
13611,0,27583,57,M,High School,M,0,2
12045,0,27722,31,S,Partial College,M,1,0
16961,1,103925,34,M,Graduate Degree,F,1,1
22302,0,58715,31,M,Bachelors,M,2,0
28302,0,27905,56,M,High School,F,1,2
23211,0,29437,42,M,Bachelors,F,0,1
12289,0,60490,37,S,High School,M,1,0
18235,1,108086,47,M,Graduate Degree,M,3,2
11237,1,133665,47,S,Bachelors,M,3,0
19763,1,79502,55,M,Partial College,M,2,2
24177,1,104547,28,S,Bachelors,F,2,0
24353,0,30288,45,M,Partial College,F,1,2
16966,1,61107,38,M,High School,F,2,2
28603,1,52579,49,M,Partial High School,M,2,2
27015,0,28719,39,S,Graduate Degree,F,1,0
28139,1,104148,47,M,Bachelors,F,2,2
15732,0,34101,33,M,Partial High School,F,1,2
27853,0,82419,65,S,Bachelors,F,1,1
17064,0,108975,39,M,Bachelors,F,3,0
23041,0,52547,50,S,High School,F,1,0
14514,0,27469,26,S,Partial College,F,0,0
20589,1,87160,55,M,High School,F,1,2
13120,0,85458,40,M,Bachelors,M,2,2
27051,1,111074,46,S,Partial College,M,1,0
24820,0,85425,36,M,Graduate Degree,M,1,2
25285,1,78724,33,S,Partial College,M,0,0
28502,0,78596,46,S,Partial College,F,1,0
17564,1,108892,35,M,Bachelors,F,1,1
28616,0,58181,48,S,High School,F,1,0
20333,0,86693,43,S,Partial College,F,1,0
24173,1,85267,26,S,Bachelors,F,3,0
28689,0,59531,36,S,High School,M,2,0
23807,1,113346,47,M,Partial College,M,3,1
14007,1,59264,56,M,Partial High School,F,2,2
14135,1,36983,62,M,Partial College,M,1,2
18561,0,26157,34,S,Graduate Degree,F,0,0
25607,1,107894,52,S,Partial College,F,2,0
21604,1,61344,38,S,Bachelors,F,0,0
18682,1,60005,32,M,Graduate Degree,F,1,0
12901,0,56375,36,M,Bachelors,M,1,1
22099,0,80434,70,M,Graduate Degree,M,3,2
14685,1,107858,42,S,Bachelors,M,0,0
12967,1,60193,44,M,High School,M,0,1
21304,0,30917,50,M,High School,F,1,2
16097,1,80566,36,S,Graduate Degree,F,3,0
12338,0,53056,29,S,Bachelors,F,1,0
27703,1,76610,46,S,Bachelors,F,2,0
19776,0,58504,30,M,High School,F,1,0
12629,1,109084,36,S,Partial College,M,2,0
20523,1,82048,57,M,Bachelors,F,1,2
25051,0,35211,49,S,High School,F,1,0
22901,1,128473,47,S,Bachelors,F,3,0
27420,0,28349,56,S,Partial High School,M,0,0
24734,0,81323,39,S,Graduate Degree,M,1,0
25245,0,103393,69,S,Partial College,M,3,1
23847,1,54970,36,S,Bachelors,M,2,0
11574,0,58839,40,S,High School,F,2,0
20230,1,84109,40,M,Bachelors,M,1,2
22721,1,59375,43,M,High School,F,2,2
28783,1,51528,48,M,Partial High School,F,1,2
16484,0,59346,55,M,Partial College,M,1,2
23530,0,83417,39,S,Bachelors,M,3,0
11546,0,110666,37,M,Bachelors,F,1,2
